,Herkomst,Titel,Tekst,JEROEN_janee,JEROEN_OPM,SUSAN_janee,SUSAN_OPM,VERGELIJKING,CONCLUSIE,EINDOORDEEL_janee,reinfVec,vecNorm
10,manual_annotation_sample_seed1111,GV_Verhalis_kloosterzusters_07b_conversation_clipped_150_paragraph_1-14_text,"Goed we zijn weer klaar zuster Martha . Ja . Ehm ... Nou op het laatst was natuurlijk wel op het laatst was natuurlijk wel dat het , de oorlog eh heviger werd hè . Mag ik nog even een vraag aan u stellen ? Ja . Ehm , u was eh ... had , had u de Duitse nationaliteit toen de oorlog begon ? Ja . En eh kunt u wat vertellen over wat het voor u betekende eh als eh , dat u de Duitse nationaliteit had , dat u in een Nederlandse congregatie zat en dat de oorlog uitbrak . Wat betekende dat voor u ? Dat vond ik heel erg . Kunt u wat vertellen ? En ik heb in d' n oorlog moet ik echt zeggen , echt onder geleden . Daar heb ik onder geleden dat mijn land , mijn vaderland , zo deed .",nee,"Alleen het woord ""oorlog"" wordt gebruikt; geen expliciet geweld in deze tekst",nee,,zelfde,,nee,"[ 0.25510634  0.11829375 -0.13774659  0.04068643  0.32450444 -0.20834828
 -0.05807615 -0.18326514  0.22526452 -0.16610838 -0.10716246 -0.00967615
 -0.20339704  0.09729068  0.16937667  0.16413702  0.14139295 -0.17675252
  0.42133607 -0.36227234 -0.01828321 -0.21905199  0.11614919  0.04818647
  0.09619198  0.50759429  0.01695021 -0.17667971 -0.22430185  0.12243809
 -0.3343107  -0.28834023  0.25045354  0.07815068  0.30020083 -0.15004054
  0.12261594 -0.14545237  0.23643141 -0.0351473  -0.00277721 -0.11991407
  0.15919861  0.10108089 -0.14883771 -0.19496886  0.29776825  0.56452498
 -0.2251134  -0.17302844]",1.52884670802299
11,manual_annotation_sample_seed1111,GV_Oogland_KNIL_05_conversation_clipped_150_paragraph_568-577_text,"Dus u ging ervan uit dat er geen goede Nederlanders waren ? Ja toch ? Omdat we ze niet kenden . Wij kenden ze toch niet ? Doordat u ze niet kende dacht u dat ze niet goed waren ? Ja , inderdaad . Wij zeiden gewoon ' Ach , dat zijn maar Nederlanders ' . Op die manier toch ? Maar toch zijn er goede Nederlanders . 'O ' . We mochten toch bij hen thuis komen om daar te eten . Dat verbaasde u ? Ja , dat verbaasde mij . Bij ons , Ambonezen , staat de deur altijd open . ' Kom maar , kom maar eten ' . Maar deze mensen waren goed . De mensen die ik noemde waren goed . Ze hadden maar één kind en ik mocht daar eten . Iedere keer dat ik daar kwam : ' Kom , eten ' . Eten voor je naar huis gaat , dus we werden goede kameraden .",nee,,nee,,zelfde,,nee,"[ 0.28844394  0.20177076  0.12958774 -0.07946309  0.04785929  0.16451719
 -0.03368837  0.23403305  0.31382093 -0.20192502  0.04317585  0.29005226
  0.08428878  0.00767013  0.06475619  0.06323487  0.35258494 -0.01758176
  0.45794946 -0.12193668 -0.29604393 -0.05125533 -0.20881941  0.0518219
  0.13342065  0.36943902  0.07955663 -0.07420955 -0.13410786 -0.07410905
 -0.08379701 -0.17418772  0.50696662  0.1008816   0.08887594  0.2193782
  0.35662413  0.08695962  0.16136794  0.15004501 -0.06261848  0.05940472
  0.12630628 -0.238075   -0.109579   -0.60369274  0.69415429  0.53813556
 -0.20153183 -0.23370136]",1.7364746203529053
12,manual_annotation_sample_seed1111,GV_AmsterdamNoord_Fokker_02_conversation_clipped_150_paragraph_387-394_text,"Met dat neergestorte vliegtuig . En toen we daar liepen toen ging de lucht , toen ging het luchtalarm . De kinderen waren daar gewoon aan het spelen . En hoe je dan zag hoe die kinderen allemaal gillend naar huis liepen . Ja , die angst , dat kan ik me herinneren . En wij zijn weer gauw naar dat Boekelbootje terug gegaan . Maar dat voer niet van de kant , want dat was ook met ponten : als het luchtalarm was , dan bleven ze aan de kant liggen , dan voeren ze niet weg . Dus toen moesten we wachten tot het , tot het sein veilig weer gegeven werd , en dan eh , voer dat bootje weer weg . Dat is het enige wat ik me er van kan herinneren , dat we daar hebben staan kijken wat voor een ravage dat eh , vliegtuig daar aangericht had .",ja,,ja,twijfel,zelfde,,ja,"[ 0.06027124  0.06269159 -0.15161521 -0.49841604 -0.11241808  0.3980906
 -0.26577248  0.18641213 -0.22354332 -0.21659175 -0.0415457  -0.192391
  0.04722935  0.07378984  0.01290098  0.08151079  0.08446756 -0.05399683
  0.28748152  0.17392207  0.04099916 -0.16667383 -0.1741567  -0.29171348
  0.02663627  0.70382515  0.00163316  0.00155976  0.07448406  0.30867703
 -0.1610926  -0.13577259  0.2499539  -0.00795811  0.31762666  0.00408456
  0.04778668  0.29931217  0.13633277  0.30672944 -0.01538549 -0.22103113
  0.18000547 -0.14494994 -0.53744    -0.2673367   0.31478542  0.32263689
  0.00393882 -0.07372945]",1.6291544646028104
13,manual_annotation_sample_seed1111,GV_CaleidoscoopFilm_Bakkum_04b_conversation_clipped_150_paragraph_222-229_text,"Ik was daar en die Duitser of die Rus die kwam later . Zitten weer dagen tussen . Komt naar me toe . Toen waren de Russen in Berlijn , was ik niet bevrijd nog . Ik loop naar die Rus toe . Of die passeert me . Die zaten in zo een huifkarretje Met een paard . En die bevoorraadde , ja , daaro . Dat ik ga zo , loop ik langs en hij keek me zo aan . Ik zeg : ' Russen , Berlin ' . Hij : ' Russen , Berlin ! ' , ging hij met dat karretje : ' Russen , Berlin ! ' . Ik als de sodemieters weg natuurlijk . Hoe dat verder afliep weet ik niet , maar Zo hadden jullie , zo hadden zij ook wat aan jou hè ? Jij gaf hun informatie . Maar er was een bepaalde kameraadschappelijkheid met die Russen hè",nee,,nee,,zelfde,,nee,"[ 0.30970007  0.17573828 -0.08847374 -0.06170422  0.11495892 -0.06383369
  0.15958468 -0.3186055   0.11154541 -0.17998523 -0.15957142  0.22607077
  0.25076149 -0.27221678  0.10291507 -0.17425898 -0.10776841  0.08238961
  0.06436168 -0.03740191 -0.43445911 -0.17743921 -0.13760854 -0.08987216
  0.04370571  0.43383834  0.09563642  0.05339427 -0.29922871 -0.03867223
  0.06914124  0.04263941  0.28954166  0.17910299  0.01537503  0.07772062
  0.14857195 -0.02298765  0.2690488   0.07055061 -0.17105715  0.03522092
  0.28699982  0.00091158 -0.27816163 -0.38598458  0.05682776  0.18882404
 -0.18326166 -0.07560596]",1.3388688921290122
14,manual_annotation_sample_seed1111,GV_MUMA_Molukkers_17_clipped_150_paragraph_233-242_text,"We hadden 3 jaar geen boter , geen , nee , we kunnen niks krijgen . Niks , misschien mama weet ook . En eh ... maar goed u had gelukkig wel uw vader bij u . Ja , ja , t is gelukkig maar . Ja , want ze zochten Loupatty iedere keer . Ze komen binnenwaar is hier een Loupatty . Ja , ik ben niet Loupatty , ik ben Talakua . En wist u dan ook waar die Loupatty voor gezocht werd . Waar werd ie voor gezocht ? Weer ... eh .. ze willen hem weghalen . Naar , ook naar die , met die andere mannen . Met die andere mannen naar Pare . Ze zochten Loupatty . Ze waren 3 keer geweest hoor . Ja , maar uw vader , die hoefden ze niet . Nee . Hij zegt ik ben niet Loupatty , ik ben Talakua . Nee , we zochten Loupatty . Er is geen Loupatty .",ja,indirect,ja,ze willen hem weghalen. maar twijfel,zelfde,,ja,"[ 0.06531436  0.16038132  0.3515237  -0.01706962  0.2156167  -0.02911456
  0.02490048 -0.04769951  0.41814151 -0.32963778  0.14659646  0.21242295
  0.18455294 -0.17156294  0.21472822  0.13703163  0.01737246  0.17233943
  0.05849311 -0.13423555 -0.18647742 -0.24571433 -0.25636926  0.06976514
  0.05122429  0.05152358 -0.08020572  0.0077991  -0.02311472  0.06500558
 -0.10142758 -0.11792754  0.27450551 -0.02529344  0.09353525 -0.23984073
  0.14322365  0.28213021  0.37552957  0.05463789 -0.11040992  0.15532551
 -0.25805207 -0.21388373 -0.16200937 -0.4114781   0.1373315   0.49424608
  0.0012203  -0.29774408]",1.4222803278305378
15,manual_annotation_sample_seed1111,GV_NMKV_Sachsenhausen_01_conversation_clipped_150_paragraph_334-339_text,"En naast mij lag een student uit Groningen , een juridisch student , hij was iets verder hoor , dat was Mesrich , en Mesrich is toen ook overleden . Die lag naast mij en die overleed en waarschijnlijk heeft ' ie tuberculose gehad . Hij had ook diarree ... Afijn , bij het slijpen van een mes ging ' ie dood . En de kapo kwam een keer langs , met de directeuren van de fabriek , en die zei dan ook dat ik ' vielleicht das dese weer beter wordt ' en dat was ik dan die naast mij lag , Mesrich , die ging dood en daar was niks aan te doen en die had ' immer scheisse ' en afijn . Die directeuren namen dat aan en die zijn toen verwijderd weer maar die kapo die vertelde dus wie er ... ik meen dat er vier lagen , en dat werd geïnspecteerd door die directeuren .",nee,,nee,,zelfde,,nee,"[ 0.0421074   0.27487926  0.16621368  0.13060129  0.13968219  0.35969023
  0.25948158 -0.09466969 -0.21284853 -0.20445076 -0.28093602  0.2257847
  0.10436484 -0.22572944 -0.01760001  0.13942549 -0.10397657  0.12630126
  0.25058015 -0.30200419 -0.46746571 -0.25046408  0.06521381 -0.15175899
  0.2381258   0.35133475  0.00192297 -0.02331379  0.03909337 -0.05405561
 -0.06097477 -0.16089739  0.01155053 -0.01064984 -0.4365731  -0.22951385
  0.59176436 -0.19322955  0.68317172  0.02150842 -0.23156398 -0.23092056
  0.12153357  0.12032023 -0.18086448  0.01962173 -0.27021721  0.78275189
  0.191969   -0.14960605]",1.8336614836188747
16,manual_annotation_sample_seed1111,GV_DeJager_ReisvandeRazzia_interview_van_Veen_conversation_clipped_150_paragraph_306-310_text,"Rotterdam , die mocht mee , maar mijn nummer was er niet bij . Nou , even later was mijn nummer er wel bij . Dus ik heb 7 uur lang op een open .. , ik kom zo uit het ziekenhuis , op een open wagen gestaan , dan kan je wel nagaan , het was al 9 juni , dus het was 5 mei bevrijden , dat was al een maand en 4 dagen na de Bevrijding waar ik nou over praat hè . Maar toen kwamen we door Utrecht heen en daar liep alles te flaneren , het was een prachtige avond . Maar ze hadden gezegd in Enschede "" wees maar stil , want er zijn ik weet niet hoeveel grijsaards en baby 's overleden "" , dus hoe dichter we bij Rotterdam kwamen , des te stiller wer - den we . Toen werd ik bovenaan de Buurselaan werd ik gedropt .",nee,,nee,,zelfde,,nee,"[ 0.17440319  0.05851388 -0.36809832  0.01863042 -0.03067473  0.19768132
  0.19222311  0.0235267  -0.01852827  0.30023181 -0.15477212 -0.18853136
 -0.25471029  0.09830281 -0.20941175 -0.03859344 -0.16560944  0.27257946
 -0.24615793 -0.07075905 -0.41631626 -0.41087568 -0.12620692 -0.29178646
  0.01011915  0.07892417  0.41298291  0.32939231 -0.11364517  0.30979806
 -0.0974598  -0.15190387  0.21390646  0.06359825  0.23921946  0.35597226
  0.08569183  0.21048401 -0.11976839 -0.04072853  0.28168243 -0.21341438
 -0.22259893 -0.00898506 -0.39704964 -0.21536554  0.06620614  0.25606717
 -0.15158071  0.16324756]",1.534267493170556
17,manual_annotation_sample_seed1111,GV_NIOD_Buchenwald_19_clipped_150_paragraph_483-493_text,"De rapporteur die naderhand de trap op . 20 gemaakt hiervan . Die heb ik helemaal opgemaakt is mijn vrouw dan maar die kon niks zeggen en ik kon ik kon niks meer erin wist niks meer . Nou en die rapporteur die het rapport opgemaakt heeft . Dat heb ik ook gezegd . Die de Stichting 40 45 en het Centraal beroep Rob Diepen een of naar die in de gemeente relatief dat zeker , zegt ik zal m krijgen ik met bed gaan . Ik heb mijn doen wat je wilt hemellichaam . Maar je gaat eraan . En ze met de rapporteur is naar bed geweest . Niet één keer maar verschillende keren met de door die met een rapport opgemaakt en dat is gebruikt in de Stichting 40 45 en centraal beroep heb ik een vraag roep dit problemen op . Dat is kennelijk deugd hebben is nooit gedaan .",nee,Wat een rare tekst. Is hier iets vertaald met translate ofzo?,nee,,zelfde,,nee,"[-0.23229992  0.2850893  -0.22464532 -0.20094072  0.24097673  0.32245027
  0.02903586 -0.07787282  0.41202851 -0.09761194  0.05421255 -0.19874291
  0.08859595  0.06400168 -0.0816775   0.09815804  0.42122126  0.29379536
  0.08032219 -0.48045631 -0.11849798  0.50525221  0.0714977   0.33674331
  0.11468103  0.41491303  0.15051152  0.04203607  0.07870033 -0.37584913
  0.03996937 -0.01509879  0.61697152 -0.35070875 -0.03847657  0.03974931
  0.08731398  0.00629139 -0.13960055  0.05890541 -0.1824393  -0.01479922
 -0.12274412 -0.11164697  0.07591277 -0.23353493  0.10504028  0.8176178
 -0.04095614 -0.16428068]",1.805478779656334
18,manual_annotation_sample_seed1111,GV_NIOD_Buchenwald_34_clipped_150_paragraph_629-646_text,"Ja . Politiek gevangene was ik . Ja . Nou in de bekende kleedde haar . Ik weet niet meer wat het was het was een jasje met een streepje . Als je uiteraard stripboek . Ik geloof dat we nog een hempje onder kregen . Maar dat was alles heb je in een en een soort flanellen jasje . Dat was zijn de kleding die we kregen we waren wat gewend natuurlijk . Dat is te duur . Voel je die Ik hou niet zo erg meer . En toen gingen we de quarantaine in en dat was heel ook heel bijzonder was dat . Dus liep in een ruimte waar eigenlijk voor 4 banden met Achmea . Hoofd aan voeten hoofd aan voeten . En daarbij . Leuke bijkomstigheid was dat het daar . Nou ja , het leefde daarvan de vlooien . De vlooien zaten op je hoofd te vlooien zaten aan de binnenkant van je handen .",ja,,nee,,ANDERS,Conclusie: het moet NIET als geweld geclassificeerd worden. De vermelding van politiek gevangenschap op zichzelf is niet voldoende om iets als geweld te klassificeren.,nee,"[ 0.06888115  0.15165429 -0.20528036 -0.1106261   0.23761554  0.22642764
  0.22176664 -0.11944831  0.26723768 -0.1216853  -0.03106249  0.0747538
 -0.23091938 -0.00208774  0.28986785  0.17091136  0.08531805  0.24186555
  0.40498465 -0.12065538 -0.36197424  0.19410193  0.08720032  0.122944
  0.46708818  0.62006146  0.13973535 -0.25156505  0.03349805 -0.07728385
 -0.09877951 -0.29636797  0.51778215  0.2495176   0.01589185  0.07243731
  0.65379071  0.33445005  0.37720104  0.24054662 -0.22597147  0.26457314
  0.26799542  0.23367053 -0.13819969 -0.07562226  0.52685988  0.44124167
 -0.05501678 -0.29985818]",1.910856541175657
19,manual_annotation_sample_seed1111,GV_KNMG_medici_09_conversation_clipped_150_paragraph_273-278_text,"En toen heb ik tegen Wibaut gezegd , nou ze eh professor de Lange vindt het zo vervelend , zei die : nou vertel het haar maar . Een betrouwbaar mens , weet je wel . Maar eh nou ja hm hm dat was dus wel goed . En toen heb ik nog een nog een aanvaring met haar gehad want toen was het in ' 43 de loyaliteitsverklaring , ik was daar nog co , en toen werd er opeens gezegd : degenen die hun coschap klaar hebben , die mochten semi-arts doen . Mijn man , die was iets die had iets minder vakantie genomen , hij was toen nog mijn verloofde of ja die deed zijn semiartsexamen en op de uitslag van zijn semiarts werd gezegd : de mensen die nu klaarkomen mogen ook semi-arts doen . Dus ik naar boven lopen , semi-arts gedaan . Dat was natuurlijk helemaal krankzinnig maar was wel serieus .",nee,,nee,,zelfde,,nee,"[-0.105771    0.11459976  0.01992844 -0.27646597 -0.01079923 -0.02858585
 -0.05113388 -0.04062266  0.04140869  0.22498776 -0.02631282  0.19505571
 -0.35874    -0.09246942  0.06453766  0.16083765 -0.06473866  0.07244125
 -0.06667322 -0.16213163 -0.07584943  0.0886783   0.03337254  0.1261739
  0.32338566  0.07533236  0.03723535 -0.07223191  0.02292071  0.09110307
 -0.34932204 -0.24635338  0.45190266 -0.52260786  0.04215604  0.10196659
  0.21214781  0.24304429  0.32747111  0.1387235  -0.28771193  0.17939191
  0.08658387  0.01772148  0.04148128 -0.31144513  0.23533162  0.35430446
  0.16741049 -0.00575314]",1.376390473858012
20,manual_annotation_sample_seed1111,GV_ArtEsteem_Indischverzet_02_conversation_clipped_150_paragraph_303-313_text,"Heeft u daar toen eh , bent u daar toen ondervraagd , eh ? O ja , werden eerst ondervraagd , heel goed ondervraagd en toen hebben ze ons eh , in een pension ondergebracht . En heeft u toen ook aangegeven wat u eigenlijk wilden doen , of u wilde vechten of ... O ja , wij wilden naar Engeland en ik wilde mijn militaire dienst ... Alle drie ? Right , ja ! Maar u was te jong , denk ik . Well , toen nee , tegen die tijd , ik was , ik was onder achttien , maar toch niet te , niet zo ver van achttien , van mijn achtiende jaar af . So , it was okay . En wat was , wat was dan de volgende stap ? De volgende stap was dat wij moesten in een Zwitsers werkkamp eh , leven , waar we een hoop werk de ... , deden voor de Zwitsers , wat okay .",ja,,nee,,ANDERS,"Conclusie: WEL als geweld classificeren, vanwege het benoemen van een werkkamp",ja,"[ 0.39624743  0.31421655  0.03724575 -0.08677725 -0.13362917  0.33311127
  0.17989177 -0.24524379  0.64889079 -0.00095266 -0.41016172  0.09309207
 -0.09365471  0.08436657 -0.15866817  0.09249976  0.32026918  0.06642289
  0.40461029  0.11063084 -0.21879324  0.10130066 -0.10510676  0.11092234
  0.22950486  0.22796014  0.18295594  0.28176135 -0.07578834  0.03424498
 -0.3243487  -0.11736405  0.38778339 -0.01709246  0.17518029  0.14082463
  0.19048885  0.19956884  0.11578203 -0.01157248 -0.27081843 -0.17761273
  0.10333604 -0.0823936  -0.19063686 -0.45286363 -0.0149816   0.33565004
 -0.09823113 -0.09947733]",1.6212440039870168
21,manual_annotation_sample_seed1111,GV_Nijkerk_Vluchtelingen_06_conversation_clipped_150_paragraph_584-592_text,"Want als ze .. als er ' t een of ' t ander was en ze verraadden je , dan konden ze zo .. dat heb je toen in Putten ge .. Ze werden in de kerk gedreven en , zo gezegd , om de persoonsbewijs te laten zien . En ze werden allemaal weggevoerd . Dus ik geloof wel dat de meesten toen wel thuis gebleven ben , wegens angst . Als er wat gebeurd .. Dat was na Putten . Eh .. ja , dat was gewoon in de oorlog . In de oorlog . Maar hoe , hoe .. Nu we het toch over Putten hebben .. He , dat was op een oktober ' 44 , die zondag . Toen is de razzia van Putten geweest . Hoe , hoe heeft u dat gemerkt ? Heeft u daar iets van meegekregen op dat moment ? Want later heeft u er van gehoord uiteraard .",ja,,ja,,zelfde,,ja,"[ 0.16823886 -0.01203593 -0.38578941 -0.09509285  0.17088399  0.01058474
  0.01125604  0.02942413  0.1700678  -0.14407437 -0.16531446  0.0708687
  0.05763021 -0.04433361  0.29777005  0.16171258  0.329105    0.03449272
  0.34282562 -0.05850532 -0.43354383 -0.0560861  -0.01271899  0.07121498
  0.18178381  0.25863904  0.0943624   0.04579891  0.02846617  0.05419012
 -0.29565749 -0.32188524  0.32048948 -0.04514495  0.1670843   0.15086461
  0.20260312  0.42435752  0.30887733  0.1769089   0.0256063  -0.16625521
  0.15444672 -0.07872715 -0.35168211 -0.12688856 -0.01827993  0.51957417
 -0.09755584 -0.07318628]",1.4621295549397924
22,manual_annotation_sample_seed1111,GV_Limburg_gastkind_07_conversation_clipped_150_paragraph_67-84_text,"Onze vader en moeder schijnbaar ook niet . Onze moeder ? .. toen ze dat kindje zag durfde ze geen nee te zeggen . Ze was meteen verloren ? Ja . Kregen je ouders er geld voor ? Volgens mij niets . Heb ik nooit gehoord . We kregen wel eens een bon van Hanna van de Voort . Een bonkaart . Waarom hebben vader en moeder het kindje opgenomen ? Uit medelijden , meen ik . Vader uit medelijden , Moeder ? . Die schijnbaar ook . Schijnbaar ook . Bij ons zijn altijd inwonenden geweest . Ja . Ja , ook na de oorlog nog . Hoezo dat , omdat je vader en moeder openstonden voor ? .. Dat kwam , volgens mij , omdat wij naast de zusters woonden . Weten jullie of Elly Hamme nog meer broertjes of zusjes had ? Een zusje had ze , haar vader was overleden , die hebben ze opgepakt . Dat was een rabbi .",ja,,ja,,zelfde,,ja,"[ 0.22271535 -0.01907489 -0.31885058 -0.12970159  0.33162469  0.13335384
  0.04242619  0.0034459   0.24462777 -0.10007114 -0.06211546  0.001531
 -0.1300372  -0.06779581  0.1133064   0.08908555  0.1584531  -0.14599001
  0.35972075 -0.23765975 -0.64810103 -0.18184167 -0.1026858  -0.0327247
  0.35406059  0.16693145  0.15594309 -0.06053697 -0.0629836   0.08172858
 -0.16432778 -0.11745886  0.30833606 -0.1891754   0.0816334  -0.09690582
  0.08406525  0.11170977  0.18232527 -0.00295787  0.00265914 -0.33745989
 -0.09365498 -0.16860642 -0.48166251 -0.36768602  0.21988643  0.63079751
  0.03418969 -0.21009303]",1.5978882292674559
23,manual_annotation_sample_seed1111,GV_NIOD_Buchenwald_16_clipped_150_paragraph_444-458_text,"Toch de belastende gegevens aan de andere kant hebben één van mijn beste vrienden , in dit kamp is geweest in een een een man die helemaal joods was . We hebben al die tijd kunnen verbergen dat hij hier bij York was is er heel goed weer doen . Weer doorheen gerold . Dat ja . De onderlinge vriendschap . Als je ontzettend belangrijk . De hele je een prijs gezet . Op dat bij het overleven . Blij omtoveren in Luik meehielp dat bij het overleden natuurlijk want in als je maar ik kon helpen . En als een betere plek te krijgen . Peter werkplek dan krijg je veel meer kans dat de winter wel . Ik vertelde net over overleven . Waar hield er zich aan vast . In het kamp om te overleven . Was een soort dierlijk bestaan eigenlijk heel kun je niet in de dacht niet zo erg maar is dit is ook een heel duidelijk .",nee,heel indirect,nee,,zelfde,,nee,"[ 0.19667067  0.12525404 -0.00969471  0.1429257   0.14387667  0.27221361
  0.26860589 -0.20506959  0.17989283  0.09455107  0.02665849  0.20109405
  0.1913947   0.0372722   0.11867524  0.12070915  0.25566825  0.18959327
  0.03180143 -0.07427005 -0.17297908  0.02325595  0.24763801  0.57719055
  0.13644245  0.26643687  0.58092341  0.20490991 -0.00428053 -0.12515844
 -0.08641625  0.04179382  0.02810577  0.34190176 -0.25157276 -0.09260108
  0.41924667  0.15479738  0.23731655  0.29648636 -0.18564248 -0.16432254
  0.22717107 -0.33808577 -0.02544658 -0.39658146 -0.14508764  0.19111585
  0.07415537 -0.34387426]",1.5999636774465058
24,manual_annotation_sample_seed1111,GV_Verhalis_kloosterzusters_06a_conversation_clipped_150_paragraph_167-171_text,"En dan kwamen ze boven om te douchen en die Duitsers liepen evengoed in de gang met die geweren langs hun lijf en stampen , dan hoorde ik ze aankomen . En er waren drie douches zo bij de toiletten , dan ging ik op ' t toilet zitten , ook in het donker hoor , en als ik ze dan aan hoorde komen dan klopte ik bij hun effe op de deur en zei ik : licht dicht , kranen uit ! En ze hebben ze nooit ontdekt. ( hoest ) Maar ik was wel bang dan want ik denk als ze toch die deur open doen dan schieten ze die mensen dood , zeker omdat het joden zijn . Ik zeg en mij misschien ook dacht ik . Maar ik heb ze nooit getroffen dat ik met dat eten liep en zo , dat is gewoon een wonder geweest .",ja,,ja,twijfel,zelfde,,ja,"[ 0.19545726 -0.01047775 -0.09000171 -0.19089389 -0.1763476   0.08872788
  0.13379463  0.11464848  0.0070479  -0.09338168 -0.03074923 -0.46058568
 -0.06394021 -0.0254022   0.00455126  0.0833859  -0.08216546 -0.06938286
  0.1749713   0.05927771 -0.10725239 -0.25084934 -0.01652759 -0.05583793
  0.3003187   0.30769734  0.01160832 -0.06196389  0.04881495 -0.06752784
 -0.31241301 -0.18479187  0.34207869  0.00993383 -0.15049293  0.00046376
  0.33699594  0.32348263 -0.03279785  0.16759536  0.04987097 -0.00091851
  0.46168202 -0.29697889 -0.26838405 -0.3389641   0.31154233  0.2828362
  0.05169173  0.08183416]",1.3790588381284214
25,manual_annotation_sample_seed1111,GV_DeJager_ReisvandeRazzia_interview_Pols_conversation_clipped_150_paragraph_253-261_text,"En enkele huizen verder woonde een man en die werkte bij de SRV , da 's een grote kolentransporteur . En nou ja , die enorme hopen kolen die daar lagen voor de Duitsers , want die moesten hun kampementen natuurlijk en hun lokaliteiten verwarmen . Dus daar viel ook weleens wat te ruilen . Mijn moeder en mijn zusjes zijn eigenlijk relatief de oorlog goed doorgekomen . Hoewel mijn moeder me wel vertelde dat ze in februari in de sneeuw van Rotterdam - Zuid naar Rhoon , nog altijd een kilometer of tien , heen en terug , om de schoenen van mijn overleden vader te ruilen voor een zakje tarwe . Mijn moeder en zusjes zijn het dus goed doorgekomen . Maar er waren arbeiderswoningen , daar waren alle deuren uit . Daar waren alle posten ... Die mensen hadden hun huizen gesloopt om wat aan verwarming te hebben .",nee,,nee,,zelfde,,nee,"[ 0.16339685 -0.18816607  0.09449361  0.02399419  0.09411652  0.53413025
  0.39935951  0.15414365  0.07259006 -0.02364053  0.04360496  0.27228062
  0.04574626 -0.06122138  0.01834832  0.18454884 -0.13064856  0.25793818
 -0.10076987 -0.42438133 -0.08955903  0.02777421  0.18448545 -0.11194345
  0.12654577 -0.06149156  0.02173212 -0.01965657  0.04535306  0.19273559
 -0.0505      0.13787035 -0.07045387  0.14991373  0.0240172   0.12669854
  0.24563206  0.31558299  0.0215847   0.0931484  -0.0525345   0.14555106
 -0.02189547 -0.35173947 -0.33550644  0.25789334  0.02138684  0.14705101
 -0.06032701  0.17093516]",1.295005226948338
26,manual_annotation_sample_seed1111,GV_Schiedam_gastgezin2_01_conversation_clipped_150_paragraph_509-511_text,"Ja , dat is een spanningsveld bij mij geweest dat ik ... tot op vandaag ben ik ' m nog niet kwijt , want ik kan het nog steeds niet begrijpen . Ja , en dan komt het natuurlijk dat ze zeggen mijn vrouw was ook gelovig er kwam een dominee en die werd een beetje bang om mijn oudste zoon en dat vond ik heel slecht van hem , want die gaat tegen dat jongetje vertellen ' Onze Lieve Heer wil hebben dat jouw moeder bij hem bovenkwam ' . Nou , die jongen die zei natuurlijk iets wat niet zo leuk was : ' Ik vind het een rot-Onze Lieve Heer ' , zei hij , ' het is míjn moeder ' . Dat begreep die man niet . Dat heb ik ook tegen hem gezegd : ' gaat de deur maar uit en kom maar nooit meer terug , met die flauwekul moet je niet aankomen , en zeker niet bij ... Bij míj moet je er niet eens mee aankomen ' . Ik zeg ' ik ben 32 jaar , man daar kom je toch niet mee aan !",nee,,nee,,zelfde,,nee,"[ 0.36139129  0.12218063 -0.11344547  0.08794882  0.19680545  0.03994829
 -0.24895537 -0.03214154  0.26300277 -0.04582581  0.24296743  0.14401038
 -0.38423486  0.05351745 -0.00682841 -0.08140748  0.28296585 -0.31680116
  0.1098849  -0.0600068  -0.46528473 -0.19004744  0.14348413  0.25848798
 -0.1758704   0.1087366   0.14943795 -0.06251995 -0.05107797  0.1882365
 -0.20521935 -0.30220188  0.72230449 -0.13273171  0.1258884   0.06737526
  0.19038691 -0.20811784  0.25785588  0.11829443 -0.02015289  0.00783242
 -0.07040182  0.12633641  0.03680386 -0.56593814  0.35707457  0.74679944
 -0.11946233 -0.05634154]",1.7662801952561291
